ID,案件名稱,案件首圖,物件地址,售價(萬),總坪數,類型,樓層,總樓層,格局,網頁連結,比對地址,查地址,查戶籍,戶籍地址,是否已委託,更新時間,物件緯度,物件經度,戶籍緯度,戶籍經度
3429308,(4658)頂溪仁愛路全新3房房車位,https://www.century21.com.tw/uploads/J147/7631133/A.JPG?v=efdbea2a4c3461ba,新北市永和區仁愛路,3798,40.74,車位,10,12,3房2廳2衛,https://www.century21.com.tw/buypage/7631133,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3429308,永和區仁愛路１９５巷６號十樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184805370000?HostId=2&A10OnLineId=3429308,新北市永和區中溪里13鄰仁愛路195巷6號二樓,Y,2026-04-26 14:47,25.012588283496,121.510062982536,25.012588283496,121.510062982536
3008206,投資自住兩相宜🍎永和生活圈無死角🍎,https://img1.591.com.tw/house/2026/03/24/177431903117063202.jpg!400x300.jpg,新北市永和區永貞路,1560,29.47,公寓,2,5,2房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19905371.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3008206,永和區永貞路２９１號二樓(多筆),,,N,2026-04-25 18:36,25.005455014764,121.510913009528,,
3429545,群義🌟優質學區一樓,https://img2.591.com.tw/house/2026/04/24/177702119173081008.jpg!400x300.jpg,新北市永和區得和路,1980,20.29,公寓,1,4,2房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19931242.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3429545,永和區得和路２４３巷２８弄１１號一樓(多筆),,,Y,2026-04-25 18:36,25.001199019608,121.521069026329,,
3429943,阿陞聊房玩智能*永和天琴面河景觀大戶,https://img2.591.com.tw/house/2026/04/24/177700827797246407.jpg!400x300.jpg,新北市永和區環河東路四段,5588,78.98,電梯,14,29,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19926672.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3429943,永和區環河東路四段２號十四樓(疑似),,,N,2026-04-25 18:36,25.000458981376,121.528849025038,,
3429704,✨四號公園✨松緣三房車,https://img1.591.com.tw/house/2026/04/24/177701459948962803.png!400x300.png,新北市永和區秀朗路一段,2400,38.71,電梯,6,14,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19993460.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3429704,永和區秀朗路一段１５３巷１３號六樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184203853000?HostId=2&A10OnLineId=3429704,臺北縣永和市中興里１５鄰竹林路６０之１號四樓,N,2026-04-25 18:36,25.004439714832,121.516606584898,,
3426547,福和橋免千萬全新套房,https://img.hbhousing.com.tw/NO_PIC_B.jpg,新北市永和區成功路一段,938,11.84,套房,3,15,1房1廳1衛,https://www.hbhousing.com.tw/detail/?sn=YS199676,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3426547,查無,,,N,2026-04-25 18:36,,,,
1268591,頂溪黃金店面,https://img.hbhousing.com.tw/pictures/A515%2fA515OS217249a.jpg?1777081057,新北市永和區信義路,2398,21.86,店面,1,5,0房0廳1衛,https://www.great-home.com.tw/detail/?sn=hOS217249,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1268591,永和區信義路１０９號(多筆),,,Y,2026-04-26 14:47,25.014650004457,121.512141964171,,
3423293,正福和路金店面,https://res.sinyi.com.tw/buy/2259WJ/bigimg/A.JPG,新北市永和區福和路,4980,39.57,店面,1,4,0房1廳3衛,https://www.sinyi.com.tw/buy/house/2259WJ?breadcrumb=list,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3423293,查無,,,N,2026-04-25 18:36,,,,
3423756,頂溪標隔三樓,https://hq.houseol.com.tw/images/pictures/2264AA6349755a.jpg,新北市永和區保福路二段,1790,31.14,公寓,3,4,3房2廳1衛,https://www.pacific.com.tw/Object/ObjectDetail/?saleID=S2960589,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3423756,永和區保福路二段１５８巷９號三樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33183000136000?HostId=2&A10OnLineId=3423756,不完整,Y,2026-04-25 18:36,25.015257985804,121.509382976922,,
772304,❤️永安市場捷運及四號公園商圈華國大廈三房,"https://image.houseprice.tw/p1-hpimage/NjA2OTk2OGhwaW1hZ2U,/fd776e79c00c48cf_1024x768.jpg",新北市永和區得和路,1968,25.24,電梯,6,7,3房2廳1衛,https://buy.houseprice.tw/house/25033803_974963/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=772304,永和區得和路２２號六樓(多筆),,,Y,2026-04-26 14:47,25.000294989441,121.515372014379,,
68789,正竹林市場超級金店面,https://hp-pic.houseprice.tw/20240308/cad304417e884a40a7757f75962f56c0.jpeg,新北市永和區竹林路,2398,21.53,店面,1,4,1房0廳1衛,https://buy.houseprice.tw/house/12473816_1106798/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=68789,永和區竹林路１１９巷１８弄１２號(多筆),,,Y,2026-04-26 14:47,25.0110260048,121.521194000505,,
1812787,秀朗國小x漂亮美妝雅寓,"https://image.houseprice.tw/p1-hpimage/ODc4NDcyMGhwaW1hZ2U,/024847f088984874_1280x960.jpg",新北市永和區民有街,1598,23.5,公寓,3,4,3房2廳1衛,https://buy.houseprice.tw/house/32005284_1220527/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1812787,永和區民有街２４巷１２號三樓(多筆),,,Y,2026-04-26 14:47,24.996474521713,121.516662337999,,
3422757,專任-無公設比室內大坪數河岸第一排大三房,https://yccdn.yungching.com.tw/v1/image/?key=NF58Ko5oaCun2OKOR5reqU63m2F7QmZ2Yvixt4EcYsJAiJtMC9dBnW-WufK0pCtvqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rs3QB1qzhlP20dQWbTXPeiPJpfT6ht43JBkfHZIEYYrhmRa7xD8tkkGWDypSMYaotadfCdPPdyK19FSCfYimac0gITUZP3V2583OmK_jUbzzGf2q6KD9daI6IFmMOIahL6kcv6cEs_NaQM9mbMrNw2FpMBpPJjHPqFUlRzOpEBxhdrN1oYcHVt7&width=1024&height=768,新北市永和區環河東路二段,1888,33.29,公寓,5,5,3房2廳2衛,https://buy.houseprice.tw/house/34719105_1020030/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3422757,永和區環河東路二段１４號五樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33182700802000?HostId=2&A10OnLineId=3422757,新北市永和區桂林里５鄰環河東路二段１４號五樓,N,2026-04-25 18:36,25.013099981012,121.522002015972,25.013099981012,121.522002015972
2565192,永和低總價2樓美寓~房仲小蔡,"https://image.houseprice.tw/p1-hpimage/OTY0MTg1N2hwaW1hZ2U,/1ea38bb5e1a94065_1477x1108.jpg",新北市永和區民享街,1488,23.4,公寓,2,4,3房2廳3衛,https://buy.houseprice.tw/house/31301416_1220527/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2565192,永和區民享街７號二樓(多筆),,,N,2026-04-25 18:36,24.995497020425,121.515232036596,,
3423098,永和國中⭐福和橋美妝邊間安靜活巷兩房二樓,https://image.houseprice.tw/p1-hpimage/MTA3NDUwMDNocGltYWdl/a49fddfae6554f6d_1024x683.jpg,新北市永和區林森路,1288,21.01,公寓,2,4,2房1廳1衛,https://buy.houseprice.tw/house/34077112_974963/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3423098,永和區林森路４４巷１號二樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33182201806000?HostId=2&A10OnLineId=3423098,新北市永和區林森路44巷1號二樓,N,2026-04-25 18:36,25.005434982015,121.525338013435,25.005434982015,121.525338013435
1673467,⭐精選⭐近永安捷運及景安捷運-百順客高樓邊間住辦,https://cloudfps.hfcdn.com/v1/image/?key=NF58Ko5oaCtJUl3O-1ZIiS_eEkH1wUqbJ41MxsQYkSAZ5ajtoy2UWgNAPbsGmqXAqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuvuDE3ieU7m7vt1GEps7FWGRbvllj1fnybJxPB_eh0mibn_xuG2pFwFKIji3F260JKXlXonUpj8okaO5NrdDOIQ&width=1024&height=768,新北市永和區中和路,2898,44.39,電梯,15,16,3房2廳2衛,https://buy.housefun.com.tw/buy/house/6768933,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1673467,永和區中和路４０９號十五樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33185203429000?HostId=2&A10OnLineId=1673467,臺北市士林區天和里１１鄰中山北路七段１４巷６３弄２１號四樓,N,2026-04-26 10:39,25.000559396576,121.509005875098,25.122229007595,121.53454234895
3437333,【樸和】家格綻綻🍎全新落成🍎邊間三房車位🍎稀有釋出,https://img1.591.com.tw/house/2026/04/23/177695779978026007.jpeg!400x300.jpeg,新北市永和區中正路,4080,41.55,車位,4,12,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19472953.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437333,永和區中正路６０９巷３號四樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184302824000?HostId=2&A10OnLineId=3437333,臺北市六安區六學里4鄰新生南路三段92號二樓,N,2026-04-26 10:39,25.009452414188,121.516200917388,25.0175195071,121.533233766227
3437179,勝開大地~電梯3房露台戶,https://img1.591.com.tw/house/2026/02/24/177192611663625700.jpg!400x300.jpg,新北市永和區永平路,2898,33.23,電梯,3,29,3房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19727067.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437179,永和區永平路３２２號三樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184606659000?HostId=2&A10OnLineId=3437179,新北市永和區保福路二段150巷6號,N,2026-04-26 10:39,25.013224997098,121.506593982459,25.014861982788,121.509946995187
2139655,【樸和團隊】永安捷運低總二樓美寓,https://img1.591.com.tw/house/2026/01/22/176907124844161708.jpeg!400x300.jpeg,新北市永和區中和路,1198,15.7,公寓,2,5,3房1廳1衛,https://sale.591.com.tw/home/house/detail/2/19585060.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2139655,永和區中和路３０５巷２弄１號二樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33185204593000?HostId=2&A10OnLineId=2139655,新北市永和區中和路305巷2弄1號二樓,Y,2026-04-26 14:47,25.000077741542,121.506772573753,25.000087998342,121.506767990769
2514088,⭐永和北歐風．電梯兩室⭐住商-吳重薇,https://img2.591.com.tw/house/2026/02/25/177200136064225204.jpg!400x300.jpg,新北市永和區成功路二段,1398,20.92,電梯,2,15,2房1廳1衛,https://sale.591.com.tw/home/house/detail/2/19732302.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2514088,永和區成功路二段５６號二樓之二十二(多筆),,,Y,2026-04-26 14:47,24.999877486844,121.52658767138,,
2445403,頂溪站新時代7樓｜黃金中樓層X坡平大車位｜開價近實登｜屋況佳,https://img1.591.com.tw/house/2026/02/14/177104141450641503.jpg!400x300.jpg,新北市永和區中山路一段,1998,23.62,車位,7,15,2房1廳1衛,https://sale.591.com.tw/home/house/detail/2/19697908.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2445403,永和區中山路一段３８號七樓之五,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33183102903000?HostId=2&A10OnLineId=2445403,新北市永和區信義里7鄰中山路一段38號七樓之5,Y,2026-04-26 14:47,25.0106970151,121.513408972655,25.0106970151,121.513408972655
2569774,秀朗新婚美妝一層一戶3房🏆️指名家瑋出價就談,https://img2.591.com.tw/house/2025/02/05/173874181307862002.jpg!400x300.jpg,新北市永和區秀朗路二段,1550,23.56,公寓,2,5,3房1廳1衛,https://sale.591.com.tw/home/house/detail/2/19745822.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2569774,永和區秀朗路二段１０６巷７弄１號二樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33185502475000?HostId=2&A10OnLineId=2569774,臺北市萬華區漢口街二段73號十一樓,N,2026-04-26 10:39,25.001254004893,121.524207965249,25.046136162731,121.505249441371
2575478,環河西路一段-2700萬-空間寬敞,https://img2.591.com.tw/house/2026/03/21/177406701706627606.jpg!400x300.jpg,新北市永和區環河西路一段,2700,45.24,電梯,2,27,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19746101.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2575478,永和區環河西路一段８７號二樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33182901559000?HostId=2&A10OnLineId=2575478,臺北縣永和市河堤里１０鄰環河西路一段８７號二十一樓,N,2026-04-26 10:39,25.017914881472,121.512588803429,25.017914881472,121.512588803429
3437970,近秀朗橋捷運站電梯3房車,https://img1.591.com.tw/house/2026/04/23/177693160174379109.jpg!400x300.jpg,新北市永和區成功路二段,2880,46.88,電梯,3,6,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19748604.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437970,永和區成功路二段１２９巷１０之１號三樓(疑似),,,N,2026-04-26 10:39,24.9982200074,121.527132998,,
3437969,💎秀朗國小邊間加倍佳💎歡迎委託⭐️住商啟鋒,https://img1.591.com.tw/house/2026/04/17/177641310743595006.png!400x300.png,新北市永和區民生路,1294,24.87,公寓,4,4,3房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19748882.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437969,永和區民生路６７巷５８號四樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33185600097000?HostId=2&A10OnLineId=3437969,臺北縣永和市民生里１鄰民生路６７巷５８號四樓,Y,2026-04-26 14:47,24.997508006635,121.525593996758,24.997508006635,121.525593996758
3437072,優質學區靜巷一樓💖住商嘉嘉💖,https://img1.591.com.tw/house/2026/04/21/177675156015569600.jpg!400x300.jpg,新北市永和區得和路,1980,20.29,公寓,1,4,2房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19747907.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437072,永和區得和路２４３巷２８弄１１號一樓(多筆),,,Y,2026-04-26 14:47,25.001199019608,121.521069026329,,
3437424,近頂溪站｜樣樣紅｜一層一戶｜次頂高樓景觀三房＋平車～誠意為您,https://img2.591.com.tw/house/2026/04/17/177642739507109304.jpg!400x300.jpg,新北市永和區保福路一段,3288,50.22,電梯,13,14,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19745293.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437424,永和區保福路一段４７巷１７號十三樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33185002238000?HostId=2&A10OnLineId=3437424,新北市永和區永安里21鄰秀朗路一段82號九樓之七,Y,2026-04-26 14:47,25.009084001653,121.511964016367,25.005514987281,121.515840981862
3437199,☑️頂溪福第｜實在舒服的家｜電梯大二房｜住商怡琪,https://img.youtube.com/vi/Zt6Hk5GWIR0/hqdefault.jpg,新北市永和區中正路,2298,34.65,電梯,7,11,2房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19748349.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437199,永和區中正路５２７號七樓之六,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184301733000?HostId=2&A10OnLineId=3437199,金門縣金城鎮東門里31鄰環島西路一段36號,Y,2026-04-26 14:47,25.007663981527,121.516823005638,24.429771039711,118.321343328507
3437081,獨家專任成功路優質電梯兩房美廈樓,https://img1.591.com.tw/house/2026/04/22/177683973649880408.jpg!400x300.jpg,新北市永和區成功路二段,1508,21.83,電梯,3,6,2房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19759344.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437081,永和區成功路二段１２９巷１０之１號三樓之１,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33185604347000?HostId=1&A10OnLineId=3437081,解析失敗,N,2026-04-26 10:39,24.9982200074,121.527132998,,
3437789,秀朗國小🍎標準格局3樓公寓🍎大3房雙衛浴,https://image.houseprice.tw/p1-hpimage/MTA3NzU3MjZocGltYWdl/597958f0b36d4e8a_1477x1108.jpg,新北市永和區得和路,1658,33.59,公寓,3,5,3房2廳2衛,https://buy.houseprice.tw/house/34758067_1093169/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437789,永和區得和路３７３巷６弄１４號三樓(多筆),,,N,2026-04-26 10:39,24.999752009753,121.525662979822,,
3437837,大豐自由邊間三房,https://image.houseprice.tw/p1-hpimage/MTA3NzczNTlocGltYWdl/683396a14b9e4fab_1477x1108.jpg,新北市永和區自由街,2780,43.59,電梯,5,12,3房2廳2衛,https://buy.houseprice.tw/house/34760311_241538/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437837,永和區自由街６０號五樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33185102004000?HostId=2&A10OnLineId=3437837,台北市松山區吉祥里１９鄰光復北路１０３巷２４號２樓,N,2026-04-26 10:39,25.005808018616,121.513645007049,25.050840128703,121.558969142641
3437496,66.99坪~電梯3角窗~店辦住~也可租12萬/月~找竣羽輕,https://img.youtube.com/vi/v17zIKtDe3o/hqdefault.jpg,新北市永和區竹林路,12,66.99,電梯,4,5,4房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19753335.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437496,永和區竹林路２２２號四樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184401671000?HostId=2&A10OnLineId=3437496,新北市永和區河堤里１９鄰環河西路一段８５巷４弄１３號,N,2026-04-26 10:39,25.007936016194,121.520681028031,25.017147979241,121.51230398636
3437772,頂溪國小◆起家厝🍀古色古香標格三樓㊝前後陽台,https://img2.591.com.tw/house/2026/04/24/177702879173791501.jpg!x.water2.jpg,新北市永和區保福路二段,1798,31.14,公寓,3,4,3房2廳1衛,https://buy.houseprice.tw/house/34756428_280962/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437772,永和區保福路二段１５８巷９號三樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33183000136000?HostId=2&A10OnLineId=3437772,不完整,Y,2026-04-26 14:47,25.015257985804,121.509382976922,,
3437086,新邨電梯2房有裝潢🍎近四號公園、永和國小、福和國中🍎,https://img2.591.com.tw/house/2026/04/25/177709789167922404.jpg!400x300.jpg,新北市永和區秀朗路一段,1928,21.95,電梯,5,14,2房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19775177.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437086,永和區秀朗路一段８２號五樓之一,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184203679000?HostId=2&A10OnLineId=3437086,新北市永和區秀朗路一段82號五樓之1,Y,2026-04-26 10:39,25.005514987281,121.515840981862,25.005514987281,121.515840981862
3437348,專賣~~頂溪捷運雙星4房加車位,https://img.youtube.com/vi/1IwJb_JhJDQ/hqdefault.jpg,新北市永和區中山路一段,2680,42.93,車位,3,9,4房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19782252.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437348,永和區中山路一段２８巷２號三樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33183102584000?HostId=2&A10OnLineId=3437348,不完整,Y,2026-04-26 14:47,25.010919009806,121.513900990372,,
3437465,仁愛特區太平洋時代明亮3+1房坡平車位-饒庭華,https://img1.591.com.tw/house/2026/04/21/177676419686406805.jpg!400x300.jpg,新北市永和區仁愛路,3700,57.17,車位,4,22,4房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19771704.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=3437465,永和區仁愛路３２５號四樓(多筆),,,N,2026-04-26 10:39,25.007591980979,121.503906576663,,
2642972,"稀有合法三套房邊間陽台收租屋~金雞母,包租公包租婆就這間!",https://img1.591.com.tw/video/cover/2026-04-08/3028960.png!1000x.water2.png,新北市永和區成功路一段,1080,18.64,套房,5,5,3房0廳3衛,https://sale.591.com.tw/home/house/detail/2/19771380.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2642972,永和區成功路一段１１７巷１弄２號五樓(多筆),,,N,2026-04-26 10:39,25.002280201298,121.527381689068,,
